imagepath,videopath,video_num_frames,video_classes_present,video_name,video_category,video_total_targets,frame_number,frame_num_targets,split
G:\2025-05-14_videos_annotated\images\A03_2abc1991-8a57-3957-8f63-63cd8a770a83_99.jpg,A03_2abc1991-8a57-3957-8f63-63cd8a770a83,10,,A03_2abc1991-8a57-3957-8f63-63cd8a770a83,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_2de87705-7eec-3697-b029-dca0dc3c5301_0.jpg,A03_2de87705-7eec-3697-b029-dca0dc3c5301,10,,A03_2de87705-7eec-3697-b029-dca0dc3c5301,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_2de87705-7eec-3697-b029-dca0dc3c5301_124.jpg,A03_2de87705-7eec-3697-b029-dca0dc3c5301,10,,A03_2de87705-7eec-3697-b029-dca0dc3c5301,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_2de87705-7eec-3697-b029-dca0dc3c5301_149.jpg,A03_2de87705-7eec-3697-b029-dca0dc3c5301,10,,A03_2de87705-7eec-3697-b029-dca0dc3c5301,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_2de87705-7eec-3697-b029-dca0dc3c5301_174.jpg,A03_2de87705-7eec-3697-b029-dca0dc3c5301,10,,A03_2de87705-7eec-3697-b029-dca0dc3c5301,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_2de87705-7eec-3697-b029-dca0dc3c5301_199.jpg,A03_2de87705-7eec-3697-b029-dca0dc3c5301,10,,A03_2de87705-7eec-3697-b029-dca0dc3c5301,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_2de87705-7eec-3697-b029-dca0dc3c5301_224.jpg,A03_2de87705-7eec-3697-b029-dca0dc3c5301,10,,A03_2de87705-7eec-3697-b029-dca0dc3c5301,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_2de87705-7eec-3697-b029-dca0dc3c5301_24.jpg,A03_2de87705-7eec-3697-b029-dca0dc3c5301,10,,A03_2de87705-7eec-3697-b029-dca0dc3c5301,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_2de87705-7eec-3697-b029-dca0dc3c5301_49.jpg,A03_2de87705-7eec-3697-b029-dca0dc3c5301,10,,A03_2de87705-7eec-3697-b029-dca0dc3c5301,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_2de87705-7eec-3697-b029-dca0dc3c5301_74.jpg,A03_2de87705-7eec-3697-b029-dca0dc3c5301,10,,A03_2de87705-7eec-3697-b029-dca0dc3c5301,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_2de87705-7eec-3697-b029-dca0dc3c5301_99.jpg,A03_2de87705-7eec-3697-b029-dca0dc3c5301,10,,A03_2de87705-7eec-3697-b029-dca0dc3c5301,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_355f7023-14c9-3e65-9129-f50e540998a5_0.jpg,A03_355f7023-14c9-3e65-9129-f50e540998a5,10,,A03_355f7023-14c9-3e65-9129-f50e540998a5,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_355f7023-14c9-3e65-9129-f50e540998a5_124.jpg,A03_355f7023-14c9-3e65-9129-f50e540998a5,10,,A03_355f7023-14c9-3e65-9129-f50e540998a5,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_355f7023-14c9-3e65-9129-f50e540998a5_149.jpg,A03_355f7023-14c9-3e65-9129-f50e540998a5,10,,A03_355f7023-14c9-3e65-9129-f50e540998a5,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_355f7023-14c9-3e65-9129-f50e540998a5_174.jpg,A03_355f7023-14c9-3e65-9129-f50e540998a5,10,,A03_355f7023-14c9-3e65-9129-f50e540998a5,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_355f7023-14c9-3e65-9129-f50e540998a5_199.jpg,A03_355f7023-14c9-3e65-9129-f50e540998a5,10,,A03_355f7023-14c9-3e65-9129-f50e540998a5,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_355f7023-14c9-3e65-9129-f50e540998a5_224.jpg,A03_355f7023-14c9-3e65-9129-f50e540998a5,10,,A03_355f7023-14c9-3e65-9129-f50e540998a5,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_355f7023-14c9-3e65-9129-f50e540998a5_24.jpg,A03_355f7023-14c9-3e65-9129-f50e540998a5,10,,A03_355f7023-14c9-3e65-9129-f50e540998a5,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_355f7023-14c9-3e65-9129-f50e540998a5_49.jpg,A03_355f7023-14c9-3e65-9129-f50e540998a5,10,,A03_355f7023-14c9-3e65-9129-f50e540998a5,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_355f7023-14c9-3e65-9129-f50e540998a5_74.jpg,A03_355f7023-14c9-3e65-9129-f50e540998a5,10,,A03_355f7023-14c9-3e65-9129-f50e540998a5,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_355f7023-14c9-3e65-9129-f50e540998a5_99.jpg,A03_355f7023-14c9-3e65-9129-f50e540998a5,10,,A03_355f7023-14c9-3e65-9129-f50e540998a5,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6_0.jpg,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,10,,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6_124.jpg,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,10,,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6_149.jpg,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,10,,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6_174.jpg,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,10,,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6_199.jpg,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,10,,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6_224.jpg,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,10,,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6_24.jpg,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,10,,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6_49.jpg,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,10,,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6_74.jpg,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,10,,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6_99.jpg,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,10,,A03_2d68633e-2938-3aa6-a31f-d2deb9cf4fa6,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd_0.jpg,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,10,,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd_124.jpg,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,10,,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd_149.jpg,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,10,,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd_174.jpg,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,10,,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd_199.jpg,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,10,,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd_224.jpg,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,10,,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd_24.jpg,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,10,,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd_49.jpg,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,10,,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd_74.jpg,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,10,,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd_99.jpg,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,10,,A03_300904fd-ae0f-3a65-b8a0-cedd4a7477cd,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_07129cd7-809b-35f3-9656-a0ff6f37750e_0.jpg,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,10,,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_07129cd7-809b-35f3-9656-a0ff6f37750e_124.jpg,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,10,,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_07129cd7-809b-35f3-9656-a0ff6f37750e_149.jpg,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,10,,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_07129cd7-809b-35f3-9656-a0ff6f37750e_174.jpg,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,10,,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_07129cd7-809b-35f3-9656-a0ff6f37750e_199.jpg,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,10,,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_07129cd7-809b-35f3-9656-a0ff6f37750e_224.jpg,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,10,,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_07129cd7-809b-35f3-9656-a0ff6f37750e_24.jpg,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,10,,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_07129cd7-809b-35f3-9656-a0ff6f37750e_49.jpg,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,10,,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_07129cd7-809b-35f3-9656-a0ff6f37750e_74.jpg,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,10,,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_07129cd7-809b-35f3-9656-a0ff6f37750e_99.jpg,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,10,,A03_07129cd7-809b-35f3-9656-a0ff6f37750e,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_24b20207-d24d-3465-b4d3-4f3fb67f0959_0.jpg,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,10,,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_24b20207-d24d-3465-b4d3-4f3fb67f0959_124.jpg,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,10,,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_24b20207-d24d-3465-b4d3-4f3fb67f0959_149.jpg,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,10,,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_24b20207-d24d-3465-b4d3-4f3fb67f0959_174.jpg,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,10,,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_24b20207-d24d-3465-b4d3-4f3fb67f0959_199.jpg,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,10,,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_24b20207-d24d-3465-b4d3-4f3fb67f0959_224.jpg,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,10,,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_24b20207-d24d-3465-b4d3-4f3fb67f0959_24.jpg,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,10,,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_24b20207-d24d-3465-b4d3-4f3fb67f0959_49.jpg,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,10,,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_24b20207-d24d-3465-b4d3-4f3fb67f0959_74.jpg,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,10,,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_24b20207-d24d-3465-b4d3-4f3fb67f0959_99.jpg,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,10,,A03_24b20207-d24d-3465-b4d3-4f3fb67f0959,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_1d10eeb4-89f3-3214-8165-8d5ad6321316_0.jpg,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,10,5,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,target,5,0,1,train
G:\2025-05-14_videos_annotated\images\A03_1d10eeb4-89f3-3214-8165-8d5ad6321316_124.jpg,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,10,5,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,target,5,124,0,train
G:\2025-05-14_videos_annotated\images\A03_1d10eeb4-89f3-3214-8165-8d5ad6321316_149.jpg,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,10,5,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,target,5,149,0,train
G:\2025-05-14_videos_annotated\images\A03_1d10eeb4-89f3-3214-8165-8d5ad6321316_174.jpg,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,10,5,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,target,5,174,0,train
G:\2025-05-14_videos_annotated\images\A03_1d10eeb4-89f3-3214-8165-8d5ad6321316_199.jpg,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,10,5,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,target,5,199,0,train
G:\2025-05-14_videos_annotated\images\A03_1d10eeb4-89f3-3214-8165-8d5ad6321316_224.jpg,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,10,5,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,target,5,224,0,train
G:\2025-05-14_videos_annotated\images\A03_1d10eeb4-89f3-3214-8165-8d5ad6321316_24.jpg,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,10,5,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,target,5,24,1,train
G:\2025-05-14_videos_annotated\images\A03_1d10eeb4-89f3-3214-8165-8d5ad6321316_49.jpg,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,10,5,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,target,5,49,1,train
G:\2025-05-14_videos_annotated\images\A03_1d10eeb4-89f3-3214-8165-8d5ad6321316_74.jpg,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,10,5,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,target,5,74,1,train
G:\2025-05-14_videos_annotated\images\A03_1d10eeb4-89f3-3214-8165-8d5ad6321316_99.jpg,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,10,5,A03_1d10eeb4-89f3-3214-8165-8d5ad6321316,target,5,99,1,train
G:\2025-05-14_videos_annotated\images\A03_1fa93e74-6cc3-328e-be9e-f192ace24aed_0.jpg,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,10,,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_1fa93e74-6cc3-328e-be9e-f192ace24aed_124.jpg,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,10,,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_1fa93e74-6cc3-328e-be9e-f192ace24aed_149.jpg,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,10,,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_1fa93e74-6cc3-328e-be9e-f192ace24aed_174.jpg,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,10,,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_1fa93e74-6cc3-328e-be9e-f192ace24aed_199.jpg,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,10,,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_1fa93e74-6cc3-328e-be9e-f192ace24aed_224.jpg,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,10,,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_1fa93e74-6cc3-328e-be9e-f192ace24aed_24.jpg,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,10,,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_1fa93e74-6cc3-328e-be9e-f192ace24aed_49.jpg,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,10,,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_1fa93e74-6cc3-328e-be9e-f192ace24aed_74.jpg,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,10,,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_1fa93e74-6cc3-328e-be9e-f192ace24aed_99.jpg,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,10,,A03_1fa93e74-6cc3-328e-be9e-f192ace24aed,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_28064284-9ce8-31a3-aaf6-6b693a584fd8_0.jpg,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,10,,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_28064284-9ce8-31a3-aaf6-6b693a584fd8_124.jpg,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,10,,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_28064284-9ce8-31a3-aaf6-6b693a584fd8_149.jpg,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,10,,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_28064284-9ce8-31a3-aaf6-6b693a584fd8_174.jpg,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,10,,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_28064284-9ce8-31a3-aaf6-6b693a584fd8_199.jpg,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,10,,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_28064284-9ce8-31a3-aaf6-6b693a584fd8_224.jpg,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,10,,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_28064284-9ce8-31a3-aaf6-6b693a584fd8_24.jpg,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,10,,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_28064284-9ce8-31a3-aaf6-6b693a584fd8_49.jpg,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,10,,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_28064284-9ce8-31a3-aaf6-6b693a584fd8_74.jpg,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,10,,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_28064284-9ce8-31a3-aaf6-6b693a584fd8_99.jpg,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,10,,A03_28064284-9ce8-31a3-aaf6-6b693a584fd8,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_397d0e7e-998b-3622-8e2c-986cd31dd04a_0.jpg,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,10,,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_397d0e7e-998b-3622-8e2c-986cd31dd04a_124.jpg,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,10,,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_397d0e7e-998b-3622-8e2c-986cd31dd04a_149.jpg,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,10,,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_397d0e7e-998b-3622-8e2c-986cd31dd04a_174.jpg,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,10,,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_397d0e7e-998b-3622-8e2c-986cd31dd04a_199.jpg,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,10,,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_397d0e7e-998b-3622-8e2c-986cd31dd04a_224.jpg,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,10,,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_397d0e7e-998b-3622-8e2c-986cd31dd04a_24.jpg,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,10,,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_397d0e7e-998b-3622-8e2c-986cd31dd04a_49.jpg,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,10,,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_397d0e7e-998b-3622-8e2c-986cd31dd04a_74.jpg,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,10,,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_397d0e7e-998b-3622-8e2c-986cd31dd04a_99.jpg,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,10,,A03_397d0e7e-998b-3622-8e2c-986cd31dd04a,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_094c3269-da28-34bb-b991-269ba1bdacad_0.jpg,A03_094c3269-da28-34bb-b991-269ba1bdacad,10,,A03_094c3269-da28-34bb-b991-269ba1bdacad,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_094c3269-da28-34bb-b991-269ba1bdacad_124.jpg,A03_094c3269-da28-34bb-b991-269ba1bdacad,10,,A03_094c3269-da28-34bb-b991-269ba1bdacad,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_094c3269-da28-34bb-b991-269ba1bdacad_149.jpg,A03_094c3269-da28-34bb-b991-269ba1bdacad,10,,A03_094c3269-da28-34bb-b991-269ba1bdacad,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_094c3269-da28-34bb-b991-269ba1bdacad_174.jpg,A03_094c3269-da28-34bb-b991-269ba1bdacad,10,,A03_094c3269-da28-34bb-b991-269ba1bdacad,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_094c3269-da28-34bb-b991-269ba1bdacad_199.jpg,A03_094c3269-da28-34bb-b991-269ba1bdacad,10,,A03_094c3269-da28-34bb-b991-269ba1bdacad,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_094c3269-da28-34bb-b991-269ba1bdacad_224.jpg,A03_094c3269-da28-34bb-b991-269ba1bdacad,10,,A03_094c3269-da28-34bb-b991-269ba1bdacad,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_094c3269-da28-34bb-b991-269ba1bdacad_24.jpg,A03_094c3269-da28-34bb-b991-269ba1bdacad,10,,A03_094c3269-da28-34bb-b991-269ba1bdacad,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_094c3269-da28-34bb-b991-269ba1bdacad_49.jpg,A03_094c3269-da28-34bb-b991-269ba1bdacad,10,,A03_094c3269-da28-34bb-b991-269ba1bdacad,background,0,49,0,train
