image_path,image_width,image_height,image_format,num_targets,classes,has_annotations,video_path,video_name,frame_number
G:\2025-05-14_videos_annotated\images\A03_23ef650d-7054-31c5-881e-8a0d506395dc_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23ef650d-7054-31c5-881e-8a0d506395dc.mp4,A03_23ef650d-7054-31c5-881e-8a0d506395dc,124
G:\2025-05-14_videos_annotated\images\A03_23ef650d-7054-31c5-881e-8a0d506395dc_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23ef650d-7054-31c5-881e-8a0d506395dc.mp4,A03_23ef650d-7054-31c5-881e-8a0d506395dc,149
G:\2025-05-14_videos_annotated\images\A03_23ef650d-7054-31c5-881e-8a0d506395dc_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23ef650d-7054-31c5-881e-8a0d506395dc.mp4,A03_23ef650d-7054-31c5-881e-8a0d506395dc,174
G:\2025-05-14_videos_annotated\images\A03_23ef650d-7054-31c5-881e-8a0d506395dc_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23ef650d-7054-31c5-881e-8a0d506395dc.mp4,A03_23ef650d-7054-31c5-881e-8a0d506395dc,199
G:\2025-05-14_videos_annotated\images\A03_23ef650d-7054-31c5-881e-8a0d506395dc_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23ef650d-7054-31c5-881e-8a0d506395dc.mp4,A03_23ef650d-7054-31c5-881e-8a0d506395dc,224
G:\2025-05-14_videos_annotated\images\A03_23ef650d-7054-31c5-881e-8a0d506395dc_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23ef650d-7054-31c5-881e-8a0d506395dc.mp4,A03_23ef650d-7054-31c5-881e-8a0d506395dc,24
G:\2025-05-14_videos_annotated\images\A03_23ef650d-7054-31c5-881e-8a0d506395dc_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23ef650d-7054-31c5-881e-8a0d506395dc.mp4,A03_23ef650d-7054-31c5-881e-8a0d506395dc,49
G:\2025-05-14_videos_annotated\images\A03_23ef650d-7054-31c5-881e-8a0d506395dc_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23ef650d-7054-31c5-881e-8a0d506395dc.mp4,A03_23ef650d-7054-31c5-881e-8a0d506395dc,74
G:\2025-05-14_videos_annotated\images\A03_23ef650d-7054-31c5-881e-8a0d506395dc_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23ef650d-7054-31c5-881e-8a0d506395dc.mp4,A03_23ef650d-7054-31c5-881e-8a0d506395dc,99
G:\2025-05-14_videos_annotated\images\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21.mp4,A03_23f25a85-1deb-3224-9758-f62d6b9e0d21,0
G:\2025-05-14_videos_annotated\images\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21.mp4,A03_23f25a85-1deb-3224-9758-f62d6b9e0d21,124
G:\2025-05-14_videos_annotated\images\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21.mp4,A03_23f25a85-1deb-3224-9758-f62d6b9e0d21,149
G:\2025-05-14_videos_annotated\images\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21.mp4,A03_23f25a85-1deb-3224-9758-f62d6b9e0d21,174
G:\2025-05-14_videos_annotated\images\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21.mp4,A03_23f25a85-1deb-3224-9758-f62d6b9e0d21,199
G:\2025-05-14_videos_annotated\images\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21.mp4,A03_23f25a85-1deb-3224-9758-f62d6b9e0d21,224
G:\2025-05-14_videos_annotated\images\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21.mp4,A03_23f25a85-1deb-3224-9758-f62d6b9e0d21,24
G:\2025-05-14_videos_annotated\images\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21.mp4,A03_23f25a85-1deb-3224-9758-f62d6b9e0d21,49
G:\2025-05-14_videos_annotated\images\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21.mp4,A03_23f25a85-1deb-3224-9758-f62d6b9e0d21,74
G:\2025-05-14_videos_annotated\images\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_23f25a85-1deb-3224-9758-f62d6b9e0d21.mp4,A03_23f25a85-1deb-3224-9758-f62d6b9e0d21,99
G:\2025-05-14_videos_annotated\images\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8.mp4,A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8,0
G:\2025-05-14_videos_annotated\images\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8.mp4,A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8,124
G:\2025-05-14_videos_annotated\images\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8.mp4,A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8,149
G:\2025-05-14_videos_annotated\images\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8.mp4,A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8,174
G:\2025-05-14_videos_annotated\images\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8.mp4,A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8,199
G:\2025-05-14_videos_annotated\images\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8.mp4,A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8,224
G:\2025-05-14_videos_annotated\images\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8.mp4,A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8,24
G:\2025-05-14_videos_annotated\images\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8.mp4,A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8,49
G:\2025-05-14_videos_annotated\images\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8.mp4,A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8,74
G:\2025-05-14_videos_annotated\images\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8.mp4,A03_240ff421-5cf8-3a3a-97b9-b0e52b784ea8,99
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_24192b80-01d3-3752-8691-48c1f612d1df.mp4,A03_24192b80-01d3-3752-8691-48c1f612d1df,0
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_24192b80-01d3-3752-8691-48c1f612d1df.mp4,A03_24192b80-01d3-3752-8691-48c1f612d1df,124
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_24192b80-01d3-3752-8691-48c1f612d1df.mp4,A03_24192b80-01d3-3752-8691-48c1f612d1df,149
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_24192b80-01d3-3752-8691-48c1f612d1df.mp4,A03_24192b80-01d3-3752-8691-48c1f612d1df,174
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_24192b80-01d3-3752-8691-48c1f612d1df.mp4,A03_24192b80-01d3-3752-8691-48c1f612d1df,199
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_24192b80-01d3-3752-8691-48c1f612d1df.mp4,A03_24192b80-01d3-3752-8691-48c1f612d1df,224
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_24192b80-01d3-3752-8691-48c1f612d1df.mp4,A03_24192b80-01d3-3752-8691-48c1f612d1df,24
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_24192b80-01d3-3752-8691-48c1f612d1df.mp4,A03_24192b80-01d3-3752-8691-48c1f612d1df,49
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_24192b80-01d3-3752-8691-48c1f612d1df.mp4,A03_24192b80-01d3-3752-8691-48c1f612d1df,74
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_24192b80-01d3-3752-8691-48c1f612d1df.mp4,A03_24192b80-01d3-3752-8691-48c1f612d1df,99
G:\2025-05-14_videos_annotated\images\A03_241b2d62-462e-3321-81a0-e78aa10c3686_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_241b2d62-462e-3321-81a0-e78aa10c3686.mp4,A03_241b2d62-462e-3321-81a0-e78aa10c3686,0
G:\2025-05-14_videos_annotated\images\A03_241b2d62-462e-3321-81a0-e78aa10c3686_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_241b2d62-462e-3321-81a0-e78aa10c3686.mp4,A03_241b2d62-462e-3321-81a0-e78aa10c3686,124
G:\2025-05-14_videos_annotated\images\A03_241b2d62-462e-3321-81a0-e78aa10c3686_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_241b2d62-462e-3321-81a0-e78aa10c3686.mp4,A03_241b2d62-462e-3321-81a0-e78aa10c3686,149
G:\2025-05-14_videos_annotated\images\A03_241b2d62-462e-3321-81a0-e78aa10c3686_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_241b2d62-462e-3321-81a0-e78aa10c3686.mp4,A03_241b2d62-462e-3321-81a0-e78aa10c3686,174
G:\2025-05-14_videos_annotated\images\A03_241b2d62-462e-3321-81a0-e78aa10c3686_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_241b2d62-462e-3321-81a0-e78aa10c3686.mp4,A03_241b2d62-462e-3321-81a0-e78aa10c3686,199
G:\2025-05-14_videos_annotated\images\A03_241b2d62-462e-3321-81a0-e78aa10c3686_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_241b2d62-462e-3321-81a0-e78aa10c3686.mp4,A03_241b2d62-462e-3321-81a0-e78aa10c3686,224
G:\2025-05-14_videos_annotated\images\A03_241b2d62-462e-3321-81a0-e78aa10c3686_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_241b2d62-462e-3321-81a0-e78aa10c3686.mp4,A03_241b2d62-462e-3321-81a0-e78aa10c3686,24
G:\2025-05-14_videos_annotated\images\A03_241b2d62-462e-3321-81a0-e78aa10c3686_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_241b2d62-462e-3321-81a0-e78aa10c3686.mp4,A03_241b2d62-462e-3321-81a0-e78aa10c3686,49
G:\2025-05-14_videos_annotated\images\A03_241b2d62-462e-3321-81a0-e78aa10c3686_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_241b2d62-462e-3321-81a0-e78aa10c3686.mp4,A03_241b2d62-462e-3321-81a0-e78aa10c3686,74
G:\2025-05-14_videos_annotated\images\A03_241b2d62-462e-3321-81a0-e78aa10c3686_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_241b2d62-462e-3321-81a0-e78aa10c3686.mp4,A03_241b2d62-462e-3321-81a0-e78aa10c3686,99
G:\2025-05-14_videos_annotated\images\A03_243058ad-cc04-3738-a252-ccf250b87eb8_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243058ad-cc04-3738-a252-ccf250b87eb8.mp4,A03_243058ad-cc04-3738-a252-ccf250b87eb8,0
G:\2025-05-14_videos_annotated\images\A03_243058ad-cc04-3738-a252-ccf250b87eb8_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243058ad-cc04-3738-a252-ccf250b87eb8.mp4,A03_243058ad-cc04-3738-a252-ccf250b87eb8,124
G:\2025-05-14_videos_annotated\images\A03_243058ad-cc04-3738-a252-ccf250b87eb8_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243058ad-cc04-3738-a252-ccf250b87eb8.mp4,A03_243058ad-cc04-3738-a252-ccf250b87eb8,149
G:\2025-05-14_videos_annotated\images\A03_243058ad-cc04-3738-a252-ccf250b87eb8_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243058ad-cc04-3738-a252-ccf250b87eb8.mp4,A03_243058ad-cc04-3738-a252-ccf250b87eb8,174
G:\2025-05-14_videos_annotated\images\A03_243058ad-cc04-3738-a252-ccf250b87eb8_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243058ad-cc04-3738-a252-ccf250b87eb8.mp4,A03_243058ad-cc04-3738-a252-ccf250b87eb8,199
G:\2025-05-14_videos_annotated\images\A03_243058ad-cc04-3738-a252-ccf250b87eb8_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243058ad-cc04-3738-a252-ccf250b87eb8.mp4,A03_243058ad-cc04-3738-a252-ccf250b87eb8,224
G:\2025-05-14_videos_annotated\images\A03_243058ad-cc04-3738-a252-ccf250b87eb8_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243058ad-cc04-3738-a252-ccf250b87eb8.mp4,A03_243058ad-cc04-3738-a252-ccf250b87eb8,24
G:\2025-05-14_videos_annotated\images\A03_243058ad-cc04-3738-a252-ccf250b87eb8_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243058ad-cc04-3738-a252-ccf250b87eb8.mp4,A03_243058ad-cc04-3738-a252-ccf250b87eb8,49
G:\2025-05-14_videos_annotated\images\A03_243058ad-cc04-3738-a252-ccf250b87eb8_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243058ad-cc04-3738-a252-ccf250b87eb8.mp4,A03_243058ad-cc04-3738-a252-ccf250b87eb8,74
G:\2025-05-14_videos_annotated\images\A03_243058ad-cc04-3738-a252-ccf250b87eb8_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243058ad-cc04-3738-a252-ccf250b87eb8.mp4,A03_243058ad-cc04-3738-a252-ccf250b87eb8,99
G:\2025-05-14_videos_annotated\images\A03_243730d4-8fc8-3315-baf9-8774065aa222_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243730d4-8fc8-3315-baf9-8774065aa222.mp4,A03_243730d4-8fc8-3315-baf9-8774065aa222,0
G:\2025-05-14_videos_annotated\images\A03_243730d4-8fc8-3315-baf9-8774065aa222_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243730d4-8fc8-3315-baf9-8774065aa222.mp4,A03_243730d4-8fc8-3315-baf9-8774065aa222,124
G:\2025-05-14_videos_annotated\images\A03_243730d4-8fc8-3315-baf9-8774065aa222_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243730d4-8fc8-3315-baf9-8774065aa222.mp4,A03_243730d4-8fc8-3315-baf9-8774065aa222,149
G:\2025-05-14_videos_annotated\images\A03_243730d4-8fc8-3315-baf9-8774065aa222_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243730d4-8fc8-3315-baf9-8774065aa222.mp4,A03_243730d4-8fc8-3315-baf9-8774065aa222,174
G:\2025-05-14_videos_annotated\images\A03_243730d4-8fc8-3315-baf9-8774065aa222_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243730d4-8fc8-3315-baf9-8774065aa222.mp4,A03_243730d4-8fc8-3315-baf9-8774065aa222,199
G:\2025-05-14_videos_annotated\images\A03_243730d4-8fc8-3315-baf9-8774065aa222_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243730d4-8fc8-3315-baf9-8774065aa222.mp4,A03_243730d4-8fc8-3315-baf9-8774065aa222,224
G:\2025-05-14_videos_annotated\images\A03_243730d4-8fc8-3315-baf9-8774065aa222_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243730d4-8fc8-3315-baf9-8774065aa222.mp4,A03_243730d4-8fc8-3315-baf9-8774065aa222,24
G:\2025-05-14_videos_annotated\images\A03_243730d4-8fc8-3315-baf9-8774065aa222_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243730d4-8fc8-3315-baf9-8774065aa222.mp4,A03_243730d4-8fc8-3315-baf9-8774065aa222,49
G:\2025-05-14_videos_annotated\images\A03_243730d4-8fc8-3315-baf9-8774065aa222_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243730d4-8fc8-3315-baf9-8774065aa222.mp4,A03_243730d4-8fc8-3315-baf9-8774065aa222,74
G:\2025-05-14_videos_annotated\images\A03_243730d4-8fc8-3315-baf9-8774065aa222_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243730d4-8fc8-3315-baf9-8774065aa222.mp4,A03_243730d4-8fc8-3315-baf9-8774065aa222,99
G:\2025-05-14_videos_annotated\images\A03_243783b9-891a-308e-96b1-8f9ab841d872_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243783b9-891a-308e-96b1-8f9ab841d872.mp4,A03_243783b9-891a-308e-96b1-8f9ab841d872,0
G:\2025-05-14_videos_annotated\images\A03_243783b9-891a-308e-96b1-8f9ab841d872_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243783b9-891a-308e-96b1-8f9ab841d872.mp4,A03_243783b9-891a-308e-96b1-8f9ab841d872,124
G:\2025-05-14_videos_annotated\images\A03_243783b9-891a-308e-96b1-8f9ab841d872_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243783b9-891a-308e-96b1-8f9ab841d872.mp4,A03_243783b9-891a-308e-96b1-8f9ab841d872,149
G:\2025-05-14_videos_annotated\images\A03_243783b9-891a-308e-96b1-8f9ab841d872_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243783b9-891a-308e-96b1-8f9ab841d872.mp4,A03_243783b9-891a-308e-96b1-8f9ab841d872,174
G:\2025-05-14_videos_annotated\images\A03_243783b9-891a-308e-96b1-8f9ab841d872_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243783b9-891a-308e-96b1-8f9ab841d872.mp4,A03_243783b9-891a-308e-96b1-8f9ab841d872,199
G:\2025-05-14_videos_annotated\images\A03_243783b9-891a-308e-96b1-8f9ab841d872_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243783b9-891a-308e-96b1-8f9ab841d872.mp4,A03_243783b9-891a-308e-96b1-8f9ab841d872,224
G:\2025-05-14_videos_annotated\images\A03_243783b9-891a-308e-96b1-8f9ab841d872_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243783b9-891a-308e-96b1-8f9ab841d872.mp4,A03_243783b9-891a-308e-96b1-8f9ab841d872,24
G:\2025-05-14_videos_annotated\images\A03_243783b9-891a-308e-96b1-8f9ab841d872_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243783b9-891a-308e-96b1-8f9ab841d872.mp4,A03_243783b9-891a-308e-96b1-8f9ab841d872,49
G:\2025-05-14_videos_annotated\images\A03_243783b9-891a-308e-96b1-8f9ab841d872_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243783b9-891a-308e-96b1-8f9ab841d872.mp4,A03_243783b9-891a-308e-96b1-8f9ab841d872,74
G:\2025-05-14_videos_annotated\images\A03_243783b9-891a-308e-96b1-8f9ab841d872_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_243783b9-891a-308e-96b1-8f9ab841d872.mp4,A03_243783b9-891a-308e-96b1-8f9ab841d872,99
G:\2025-05-14_videos_annotated\images\A03_245236c0-ce96-31c5-abb8-825f190c5feb_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_245236c0-ce96-31c5-abb8-825f190c5feb.mp4,A03_245236c0-ce96-31c5-abb8-825f190c5feb,0
G:\2025-05-14_videos_annotated\images\A03_245236c0-ce96-31c5-abb8-825f190c5feb_124.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_245236c0-ce96-31c5-abb8-825f190c5feb.mp4,A03_245236c0-ce96-31c5-abb8-825f190c5feb,124
G:\2025-05-14_videos_annotated\images\A03_245236c0-ce96-31c5-abb8-825f190c5feb_149.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_245236c0-ce96-31c5-abb8-825f190c5feb.mp4,A03_245236c0-ce96-31c5-abb8-825f190c5feb,149
G:\2025-05-14_videos_annotated\images\A03_245236c0-ce96-31c5-abb8-825f190c5feb_174.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_245236c0-ce96-31c5-abb8-825f190c5feb.mp4,A03_245236c0-ce96-31c5-abb8-825f190c5feb,174
G:\2025-05-14_videos_annotated\images\A03_245236c0-ce96-31c5-abb8-825f190c5feb_199.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_245236c0-ce96-31c5-abb8-825f190c5feb.mp4,A03_245236c0-ce96-31c5-abb8-825f190c5feb,199
G:\2025-05-14_videos_annotated\images\A03_245236c0-ce96-31c5-abb8-825f190c5feb_224.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_245236c0-ce96-31c5-abb8-825f190c5feb.mp4,A03_245236c0-ce96-31c5-abb8-825f190c5feb,224
G:\2025-05-14_videos_annotated\images\A03_245236c0-ce96-31c5-abb8-825f190c5feb_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_245236c0-ce96-31c5-abb8-825f190c5feb.mp4,A03_245236c0-ce96-31c5-abb8-825f190c5feb,24
G:\2025-05-14_videos_annotated\images\A03_245236c0-ce96-31c5-abb8-825f190c5feb_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_245236c0-ce96-31c5-abb8-825f190c5feb.mp4,A03_245236c0-ce96-31c5-abb8-825f190c5feb,49
G:\2025-05-14_videos_annotated\images\A03_245236c0-ce96-31c5-abb8-825f190c5feb_74.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_245236c0-ce96-31c5-abb8-825f190c5feb.mp4,A03_245236c0-ce96-31c5-abb8-825f190c5feb,74
G:\2025-05-14_videos_annotated\images\A03_245236c0-ce96-31c5-abb8-825f190c5feb_99.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_245236c0-ce96-31c5-abb8-825f190c5feb.mp4,A03_245236c0-ce96-31c5-abb8-825f190c5feb,99
G:\2025-05-14_videos_annotated\images\A03_2455414a-7807-35ee-a350-c54dfed36926_0.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_2455414a-7807-35ee-a350-c54dfed36926.mp4,A03_2455414a-7807-35ee-a350-c54dfed36926,0
G:\2025-05-14_videos_annotated\images\A03_2455414a-7807-35ee-a350-c54dfed36926_124.jpg,1920,1080,JPEG,1,Plane,Yes,G:\2025-05-14\A03_2455414a-7807-35ee-a350-c54dfed36926.mp4,A03_2455414a-7807-35ee-a350-c54dfed36926,124
G:\2025-05-14_videos_annotated\images\A03_2455414a-7807-35ee-a350-c54dfed36926_149.jpg,1920,1080,JPEG,1,Plane,Yes,G:\2025-05-14\A03_2455414a-7807-35ee-a350-c54dfed36926.mp4,A03_2455414a-7807-35ee-a350-c54dfed36926,149
G:\2025-05-14_videos_annotated\images\A03_2455414a-7807-35ee-a350-c54dfed36926_174.jpg,1920,1080,JPEG,1,Plane,Yes,G:\2025-05-14\A03_2455414a-7807-35ee-a350-c54dfed36926.mp4,A03_2455414a-7807-35ee-a350-c54dfed36926,174
G:\2025-05-14_videos_annotated\images\A03_2455414a-7807-35ee-a350-c54dfed36926_199.jpg,1920,1080,JPEG,1,Plane,Yes,G:\2025-05-14\A03_2455414a-7807-35ee-a350-c54dfed36926.mp4,A03_2455414a-7807-35ee-a350-c54dfed36926,199
G:\2025-05-14_videos_annotated\images\A03_2455414a-7807-35ee-a350-c54dfed36926_224.jpg,1920,1080,JPEG,1,Plane,Yes,G:\2025-05-14\A03_2455414a-7807-35ee-a350-c54dfed36926.mp4,A03_2455414a-7807-35ee-a350-c54dfed36926,224
G:\2025-05-14_videos_annotated\images\A03_2455414a-7807-35ee-a350-c54dfed36926_24.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_2455414a-7807-35ee-a350-c54dfed36926.mp4,A03_2455414a-7807-35ee-a350-c54dfed36926,24
G:\2025-05-14_videos_annotated\images\A03_2455414a-7807-35ee-a350-c54dfed36926_49.jpg,1920,1080,JPEG,0,Background,No,G:\2025-05-14\A03_2455414a-7807-35ee-a350-c54dfed36926.mp4,A03_2455414a-7807-35ee-a350-c54dfed36926,49
